DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,CargoType,AirCargoTons,Year,Month,CargoTons_K
2014-05-01T00:00:00.000,2009-02-01,Arrival,International,Freight,32048,2009,2,32.048
2014-05-01T00:00:00.000,2009-02-01,Arrival,International,Mail,687,2009,2,0.687
2014-05-01T00:00:00.000,2009-02-01,Departure,Domestic,Freight,27105,2009,2,27.105
2014-05-01T00:00:00.000,2009-02-01,Departure,Domestic,Mail,1928,2009,2,1.928
2014-05-01T00:00:00.000,2009-02-01,Departure,International,Freight,26059,2009,2,26.059
2014-05-01T00:00:00.000,2009-02-01,Departure,International,Mail,963,2009,2,0.963
2014-05-01T00:00:00.000,2009-03-01,Arrival,Domestic,Freight,25639,2009,3,25.639
2014-05-01T00:00:00.000,2009-03-01,Arrival,Domestic,Mail,1219,2009,3,1.219
2014-05-01T00:00:00.000,2009-03-01,Arrival,International,Freight,41191,2009,3,41.191
2014-05-01T00:00:00.000,2009-03-01,Arrival,International,Mail,686,2009,3,0.686
2014-05-01T00:00:00.000,2009-03-01,Departure,Domestic,Freight,30555,2009,3,30.555
2014-05-01T00:00:00.000,2009-03-01,Departure,Domestic,Mail,1823,2009,3,1.823
2014-05-01T00:00:00.000,2009-03-01,Departure,International,Freight,28094,2009,3,28.094
2014-05-01T00:00:00.000,2009-03-01,Departure,International,Mail,1017,2009,3,1.017
2014-05-01T00:00:00.000,2009-04-01,Arrival,Domestic,Freight,26036,2009,4,26.036
2014-05-01T00:00:00.000,2009-04-01,Arrival,Domestic,Mail,1244,2009,4,1.244
2014-05-01T00:00:00.000,2009-04-01,Arrival,International,Freight,39054,2009,4,39.054
2014-05-01T00:00:00.000,2009-04-01,Arrival,International,Mail,703,2009,4,0.703
2014-05-01T00:00:00.000,2009-04-01,Departure,Domestic,Freight,29598,2009,4,29.598
2014-05-01T00:00:00.000,2009-04-01,Departure,Domestic,Mail,1731,2009,4,1.731
2014-05-01T00:00:00.000,2009-04-01,Departure,International,Freight,27802,2009,4,27.802
2014-05-01T00:00:00.000,2009-04-01,Departure,International,Mail,1040,2009,4,1.04
2014-05-01T00:00:00.000,2009-05-01,Arrival,Domestic,Freight,26900,2009,5,26.9
2014-05-01T00:00:00.000,2009-05-01,Arrival,Domestic,Mail,1097,2009,5,1.097
2014-05-01T00:00:00.000,2009-05-01,Arrival,International,Freight,40720,2009,5,40.72
2014-05-01T00:00:00.000,2009-05-01,Arrival,International,Mail,755,2009,5,0.755
2014-05-01T00:00:00.000,2009-05-01,Departure,Domestic,Freight,29818,2009,5,29.818
2014-05-01T00:00:00.000,2009-05-01,Departure,Domestic,Mail,1711,2009,5,1.711
2014-05-01T00:00:00.000,2009-05-01,Departure,International,Freight,30665,2009,5,30.665
2014-05-01T00:00:00.000,2009-05-01,Departure,International,Mail,949,2009,5,0.949
2014-05-01T00:00:00.000,2009-06-01,Arrival,Domestic,Freight,25939,2009,6,25.939
2014-05-01T00:00:00.000,2009-06-01,Arrival,Domestic,Mail,1022,2009,6,1.022
2014-05-01T00:00:00.000,2009-06-01,Arrival,International,Freight,39257,2009,6,39.257
2014-05-01T00:00:00.000,2009-06-01,Arrival,International,Mail,649,2009,6,0.649
2014-05-01T00:00:00.000,2009-06-01,Departure,Domestic,Freight,29772,2009,6,29.772
2014-05-01T00:00:00.000,2009-06-01,Departure,Domestic,Mail,1453,2009,6,1.453
2014-05-01T00:00:00.000,2009-06-01,Departure,International,Freight,38415,2009,6,38.415
2014-05-01T00:00:00.000,2009-06-01,Departure,International,Mail,1013,2009,6,1.013
2014-05-01T00:00:00.000,2009-07-01,Arrival,Domestic,Freight,28665,2009,7,28.665
2014-05-01T00:00:00.000,2009-07-01,Arrival,Domestic,Mail,1261,2009,7,1.261
2014-05-01T00:00:00.000,2009-07-01,Arrival,International,Freight,41770,2009,7,41.77
2014-05-01T00:00:00.000,2009-07-01,Arrival,International,Mail,674,2009,7,0.674
2014-05-01T00:00:00.000,2009-07-01,Departure,Domestic,Freight,30568,2009,7,30.568
2014-05-01T00:00:00.000,2009-07-01,Departure,Domestic,Mail,1733,2009,7,1.733
2014-05-01T00:00:00.000,2009-07-01,Departure,International,Freight,33768,2009,7,33.768
2014-05-01T00:00:00.000,2009-07-01,Departure,International,Mail,2070,2009,7,2.07
2014-05-01T00:00:00.000,2009-08-01,Arrival,Domestic,Freight,28796,2009,8,28.796
2014-05-01T00:00:00.000,2009-08-01,Arrival,Domestic,Mail,1170,2009,8,1.17
2014-05-01T00:00:00.000,2009-08-01,Arrival,International,Freight,44113,2009,8,44.113
2014-05-01T00:00:00.000,2009-08-01,Arrival,International,Mail,548,2009,8,0.548
2014-05-01T00:00:00.000,2009-08-01,Departure,Domestic,Freight,29708,2009,8,29.708
2014-05-01T00:00:00.000,2009-08-01,Departure,Domestic,Mail,1827,2009,8,1.827
2014-05-01T00:00:00.000,2009-08-01,Departure,International,Freight,33470,2009,8,33.47
2014-05-01T00:00:00.000,2009-08-01,Departure,International,Mail,937,2009,8,0.937
2014-05-01T00:00:00.000,2009-09-01,Arrival,Domestic,Freight,29449,2009,9,29.449
2014-05-01T00:00:00.000,2009-09-01,Arrival,Domestic,Mail,1242,2009,9,1.242
2014-05-01T00:00:00.000,2009-09-01,Arrival,International,Freight,49242,2009,9,49.242
2014-05-01T00:00:00.000,2009-09-01,Arrival,International,Mail,684,2009,9,0.684
2014-05-01T00:00:00.000,2009-09-01,Departure,Domestic,Freight,30561,2009,9,30.561
2014-05-01T00:00:00.000,2009-09-01,Departure,Domestic,Mail,1814,2009,9,1.814
2014-05-01T00:00:00.000,2009-09-01,Departure,International,Freight,31821,2009,9,31.821
2014-05-01T00:00:00.000,2009-09-01,Departure,International,Mail,869,2009,9,0.869
2014-05-01T00:00:00.000,2009-10-01,Arrival,Domestic,Freight,30781,2009,10,30.781
2014-05-01T00:00:00.000,2009-10-01,Arrival,Domestic,Mail,1501,2009,10,1.501
2014-05-01T00:00:00.000,2009-10-01,Arrival,International,Freight,55881,2009,10,55.881
2014-05-01T00:00:00.000,2009-10-01,Arrival,International,Mail,728,2009,10,0.728
2014-05-01T00:00:00.000,2009-10-01,Departure,Domestic,Freight,32888,2009,10,32.888
2014-05-01T00:00:00.000,2009-10-01,Departure,Domestic,Mail,3758,2009,10,3.758
2014-05-01T00:00:00.000,2009-10-01,Departure,International,Freight,32434,2009,10,32.434
2014-05-01T00:00:00.000,2009-10-01,Departure,International,Mail,1136,2009,10,1.136
2014-05-01T00:00:00.000,2009-11-01,Arrival,Domestic,Freight,34354,2009,11,34.354
2014-05-01T00:00:00.000,2009-11-01,Arrival,Domestic,Mail,1435,2009,11,1.435
2014-05-01T00:00:00.000,2009-11-01,Arrival,International,Freight,60816,2009,11,60.816
2014-05-01T00:00:00.000,2009-11-01,Arrival,International,Mail,792,2009,11,0.792
2014-05-01T00:00:00.000,2009-11-01,Departure,Domestic,Freight,31890,2009,11,31.89
2014-05-01T00:00:00.000,2009-11-01,Departure,Domestic,Mail,2484,2009,11,2.484
2014-05-01T00:00:00.000,2009-11-01,Departure,International,Freight,30358,2009,11,30.358
2014-05-01T00:00:00.000,2009-11-01,Departure,International,Mail,1227,2009,11,1.227
2014-05-01T00:00:00.000,2009-12-01,Arrival,Domestic,Freight,34683,2009,12,34.683
2014-05-01T00:00:00.000,2009-12-01,Arrival,Domestic,Mail,1793,2009,12,1.793
2014-05-01T00:00:00.000,2009-12-01,Arrival,International,Freight,50852,2009,12,50.852
2014-05-01T00:00:00.000,2009-12-01,Arrival,International,Mail,1064,2009,12,1.064
2014-05-01T00:00:00.000,2009-12-01,Departure,Domestic,Freight,36207,2009,12,36.207
2014-05-01T00:00:00.000,2009-12-01,Departure,Domestic,Mail,3284,2009,12,3.284
2014-05-01T00:00:00.000,2009-12-01,Departure,International,Freight,31383,2009,12,31.383
2014-05-01T00:00:00.000,2009-12-01,Departure,International,Mail,1455,2009,12,1.455
2014-05-01T00:00:00.000,2010-01-01,Arrival,Domestic,Freight,27291,2010,1,27.291
2014-05-01T00:00:00.000,2010-01-01,Arrival,Domestic,Mail,1591,2010,1,1.591
2014-05-01T00:00:00.000,2010-01-01,Arrival,International,Freight,47221,2010,1,47.221
2014-05-01T00:00:00.000,2010-01-01,Arrival,International,Mail,748,2010,1,0.748
2014-05-01T00:00:00.000,2010-01-01,Departure,Domestic,Freight,29574,2010,1,29.574
2014-05-01T00:00:00.000,2010-01-01,Departure,Domestic,Mail,2623,2010,1,2.623
2014-05-01T00:00:00.000,2010-01-01,Departure,International,Freight,31271,2010,1,31.271
2014-05-01T00:00:00.000,2010-01-01,Departure,International,Mail,1072,2010,1,1.072
2014-05-01T00:00:00.000,2010-02-01,Arrival,Domestic,Freight,27245,2010,2,27.245
2014-05-01T00:00:00.000,2010-02-01,Arrival,Domestic,Mail,1224,2010,2,1.224
2014-05-01T00:00:00.000,2010-02-01,Arrival,International,Freight,49109,2010,2,49.109
2014-05-01T00:00:00.000,2010-02-01,Arrival,International,Mail,658,2010,2,0.658
2014-05-01T00:00:00.000,2010-02-01,Departure,Domestic,Freight,29338,2010,2,29.338
2014-05-01T00:00:00.000,2010-02-01,Departure,Domestic,Mail,2059,2010,2,2.059
2014-05-01T00:00:00.000,2010-02-01,Departure,International,Freight,31358,2010,2,31.358
2014-05-01T00:00:00.000,2010-02-01,Departure,International,Mail,1024,2010,2,1.024
2014-05-01T00:00:00.000,2010-03-01,Arrival,Domestic,Freight,29927,2010,3,29.927
2014-05-01T00:00:00.000,2010-03-01,Arrival,Domestic,Mail,1290,2010,3,1.29
2014-05-01T00:00:00.000,2010-03-01,Arrival,International,Freight,58165,2010,3,58.165
2014-05-01T00:00:00.000,2010-03-01,Arrival,International,Mail,665,2010,3,0.665
2014-05-01T00:00:00.000,2010-03-01,Departure,Domestic,Freight,33073,2010,3,33.073
2014-05-01T00:00:00.000,2010-03-01,Departure,Domestic,Mail,2245,2010,3,2.245
2014-05-01T00:00:00.000,2010-03-01,Departure,International,Freight,38680,2010,3,38.68
2014-05-01T00:00:00.000,2010-03-01,Departure,International,Mail,1176,2010,3,1.176
2014-05-01T00:00:00.000,2010-04-01,Arrival,Domestic,Freight,33434,2010,4,33.434
2014-05-01T00:00:00.000,2010-04-01,Arrival,Domestic,Mail,1422,2010,4,1.422
2014-05-01T00:00:00.000,2010-04-01,Arrival,International,Freight,61520,2010,4,61.52
2014-05-01T00:00:00.000,2010-04-01,Arrival,International,Mail,524,2010,4,0.524
2014-05-01T00:00:00.000,2010-04-01,Departure,Domestic,Freight,31904,2010,4,31.904
2014-05-01T00:00:00.000,2010-04-01,Departure,Domestic,Mail,2155,2010,4,2.155
2014-05-01T00:00:00.000,2010-04-01,Departure,International,Freight,33047,2010,4,33.047
2014-05-01T00:00:00.000,2010-04-01,Departure,International,Mail,1314,2010,4,1.314
2014-05-01T00:00:00.000,2010-05-01,Arrival,Domestic,Freight,30876,2010,5,30.876
2014-05-01T00:00:00.000,2010-05-01,Arrival,Domestic,Mail,1251,2010,5,1.251
2014-05-01T00:00:00.000,2010-05-01,Arrival,International,Freight,61625,2010,5,61.625
2014-05-01T00:00:00.000,2010-05-01,Arrival,International,Mail,675,2010,5,0.675
2014-05-01T00:00:00.000,2010-05-01,Departure,Domestic,Freight,32777,2010,5,32.777
2014-05-01T00:00:00.000,2010-05-01,Departure,Domestic,Mail,2391,2010,5,2.391
2014-05-01T00:00:00.000,2010-05-01,Departure,International,Freight,36738,2010,5,36.738
2014-05-01T00:00:00.000,2010-05-01,Departure,International,Mail,1987,2010,5,1.987
2014-05-01T00:00:00.000,2010-06-01,Arrival,Domestic,Freight,30960,2010,6,30.96
2014-05-01T00:00:00.000,2010-06-01,Arrival,Domestic,Mail,1164,2010,6,1.164
2014-05-01T00:00:00.000,2010-06-01,Arrival,International,Freight,59813,2010,6,59.813
2014-05-01T00:00:00.000,2010-06-01,Arrival,International,Mail,710,2010,6,0.71
2014-05-01T00:00:00.000,2010-06-01,Departure,Domestic,Freight,31980,2010,6,31.98
2014-05-01T00:00:00.000,2010-06-01,Departure,Domestic,Mail,2333,2010,6,2.333
2014-05-01T00:00:00.000,2010-06-01,Departure,International,Freight,38315,2010,6,38.315
2014-05-01T00:00:00.000,2010-06-01,Departure,International,Mail,1718,2010,6,1.718
2014-05-01T00:00:00.000,2010-07-01,Arrival,Domestic,Freight,30959,2010,7,30.959
2014-05-01T00:00:00.000,2010-07-01,Arrival,Domestic,Mail,1103,2010,7,1.103
2014-05-01T00:00:00.000,2010-07-01,Arrival,International,Freight,60309,2010,7,60.309
2014-05-01T00:00:00.000,2010-07-01,Arrival,International,Mail,588,2010,7,0.588
2014-05-01T00:00:00.000,2010-07-01,Departure,Domestic,Freight,31251,2010,7,31.251
2014-05-01T00:00:00.000,2010-07-01,Departure,Domestic,Mail,2671,2010,7,2.671
2014-05-01T00:00:00.000,2010-07-01,Departure,International,Freight,37394,2010,7,37.394
2014-05-01T00:00:00.000,2010-07-01,Departure,International,Mail,1624,2010,7,1.624
2014-05-01T00:00:00.000,2010-08-01,Arrival,Domestic,Freight,30993,2010,8,30.993
2014-05-01T00:00:00.000,2010-08-01,Arrival,Domestic,Mail,999,2010,8,0.999
2014-05-01T00:00:00.000,2010-08-01,Arrival,International,Freight,55334,2010,8,55.334
2014-05-01T00:00:00.000,2010-08-01,Arrival,International,Mail,572,2010,8,0.572
2014-05-01T00:00:00.000,2010-08-01,Departure,Domestic,Freight,30863,2010,8,30.863
2014-05-01T00:00:00.000,2010-08-01,Departure,Domestic,Mail,2332,2010,8,2.332
2014-05-01T00:00:00.000,2010-08-01,Departure,International,Freight,37311,2010,8,37.311
2014-05-01T00:00:00.000,2010-08-01,Departure,International,Mail,1808,2010,8,1.808
2014-05-01T00:00:00.000,2010-09-01,Arrival,Domestic,Freight,30399,2010,9,30.399
2014-05-01T00:00:00.000,2010-09-01,Arrival,Domestic,Mail,1356,2010,9,1.356
2014-05-01T00:00:00.000,2010-09-01,Arrival,International,Freight,52108,2010,9,52.108
2014-05-01T00:00:00.000,2010-09-01,Arrival,International,Mail,589,2010,9,0.589
2014-05-01T00:00:00.000,2010-09-01,Departure,Domestic,Freight,31752,2010,9,31.752
2014-05-01T00:00:00.000,2010-09-01,Departure,Domestic,Mail,2340,2010,9,2.34
2014-05-01T00:00:00.000,2010-09-01,Departure,International,Freight,37008,2010,9,37.008
2014-05-01T00:00:00.000,2010-09-01,Departure,International,Mail,1890,2010,9,1.89
2014-05-01T00:00:00.000,2010-10-01,Arrival,Domestic,Freight,32251,2010,10,32.251
2014-05-01T00:00:00.000,2010-10-01,Arrival,Domestic,Mail,1565,2010,10,1.565
2014-05-01T00:00:00.000,2010-10-01,Arrival,International,Freight,53766,2010,10,53.766
2014-05-01T00:00:00.000,2010-10-01,Arrival,International,Mail,637,2010,10,0.637
2014-05-01T00:00:00.000,2010-10-01,Departure,Domestic,Freight,34559,2010,10,34.559
2014-05-01T00:00:00.000,2010-10-01,Departure,Domestic,Mail,2526,2010,10,2.526
2014-05-01T00:00:00.000,2010-10-01,Departure,International,Freight,42190,2010,10,42.19
2014-05-01T00:00:00.000,2010-10-01,Departure,International,Mail,1918,2010,10,1.918
2014-05-01T00:00:00.000,2010-11-01,Arrival,Domestic,Freight,30450,2010,11,30.45
2014-05-01T00:00:00.000,2010-11-01,Arrival,Domestic,Mail,1497,2010,11,1.497
2014-05-01T00:00:00.000,2010-11-01,Arrival,International,Freight,56125,2010,11,56.125
2014-05-01T00:00:00.000,2010-11-01,Arrival,International,Mail,454,2010,11,0.454
2014-05-01T00:00:00.000,2010-11-01,Departure,Domestic,Freight,31772,2010,11,31.772
2014-05-01T00:00:00.000,2010-11-01,Departure,Domestic,Mail,2693,2010,11,2.693
2014-05-01T00:00:00.000,2010-11-01,Departure,International,Freight,35626,2010,11,35.626
2014-05-01T00:00:00.000,2010-11-01,Departure,International,Mail,1896,2010,11,1.896
2014-05-01T00:00:00.000,2010-12-01,Arrival,Domestic,Freight,34903,2010,12,34.903
2014-05-01T00:00:00.000,2010-12-01,Arrival,Domestic,Mail,2069,2010,12,2.069
2014-05-01T00:00:00.000,2010-12-01,Arrival,International,Freight,47371,2010,12,47.371
2014-05-01T00:00:00.000,2010-12-01,Arrival,International,Mail,673,2010,12,0.673
2014-05-01T00:00:00.000,2010-12-01,Departure,Domestic,Freight,36510,2010,12,36.51
2014-05-01T00:00:00.000,2010-12-01,Departure,Domestic,Mail,3646,2010,12,3.646
2014-05-01T00:00:00.000,2010-12-01,Departure,International,Freight,36321,2010,12,36.321
2014-05-01T00:00:00.000,2010-12-01,Departure,International,Mail,2541,2010,12,2.541
2014-05-01T00:00:00.000,2011-01-01,Arrival,Domestic,Freight,28176,2011,1,28.176
2014-05-01T00:00:00.000,2011-01-01,Arrival,Domestic,Mail,1818,2011,1,1.818
2014-05-01T00:00:00.000,2011-01-01,Arrival,International,Freight,43452,2011,1,43.452
2014-05-01T00:00:00.000,2011-01-01,Arrival,International,Mail,510,2011,1,0.51
2014-05-01T00:00:00.000,2011-01-01,Departure,Domestic,Freight,28429,2011,1,28.429
2014-05-01T00:00:00.000,2011-01-01,Departure,Domestic,Mail,2517,2011,1,2.517
2014-05-01T00:00:00.000,2011-01-01,Departure,International,Freight,36008,2011,1,36.008
2014-05-01T00:00:00.000,2011-01-01,Departure,International,Mail,1917,2011,1,1.917
2014-05-01T00:00:00.000,2011-02-01,Arrival,Domestic,Freight,26656,2011,2,26.656
2014-05-01T00:00:00.000,2011-02-01,Arrival,Domestic,Mail,1658,2011,2,1.658
2014-05-01T00:00:00.000,2011-02-01,Arrival,International,Freight,37030,2011,2,37.03
2014-05-01T00:00:00.000,2011-02-01,Arrival,International,Mail,492,2011,2,0.492
2014-05-01T00:00:00.000,2011-02-01,Departure,Domestic,Freight,28786,2011,2,28.786
2014-05-01T00:00:00.000,2011-02-01,Departure,Domestic,Mail,2360,2011,2,2.36
2014-05-01T00:00:00.000,2011-02-01,Departure,International,Freight,33970,2011,2,33.97
2014-05-01T00:00:00.000,2011-02-01,Departure,International,Mail,1772,2011,2,1.772
2014-05-01T00:00:00.000,2011-03-01,Arrival,Domestic,Freight,31957,2011,3,31.957
2014-05-01T00:00:00.000,2011-03-01,Arrival,Domestic,Mail,1753,2011,3,1.753
2014-05-01T00:00:00.000,2011-03-01,Arrival,International,Freight,54594,2011,3,54.594
2014-05-01T00:00:00.000,2011-03-01,Arrival,International,Mail,537,2011,3,0.537
2014-05-01T00:00:00.000,2011-03-01,Departure,Domestic,Freight,33516,2011,3,33.516
2014-05-01T00:00:00.000,2011-03-01,Departure,Domestic,Mail,2678,2011,3,2.678
2014-05-01T00:00:00.000,2011-03-01,Departure,International,Freight,37436,2011,3,37.436
2014-05-01T00:00:00.000,2011-03-01,Departure,International,Mail,2135,2011,3,2.135
2014-05-01T00:00:00.000,2011-04-01,Arrival,Domestic,Freight,27844,2011,4,27.844
2014-05-01T00:00:00.000,2011-04-01,Arrival,Domestic,Mail,1653,2011,4,1.653
2014-05-01T00:00:00.000,2011-04-01,Arrival,International,Freight,51792,2011,4,51.792
2014-05-01T00:00:00.000,2011-04-01,Arrival,International,Mail,514,2011,4,0.514
2014-05-01T00:00:00.000,2011-04-01,Departure,Domestic,Freight,29879,2011,4,29.879
2014-05-01T00:00:00.000,2011-04-01,Departure,Domestic,Mail,2873,2011,4,2.873
2014-05-01T00:00:00.000,2011-04-01,Departure,International,Freight,38672,2011,4,38.672
2014-05-01T00:00:00.000,2011-04-01,Departure,International,Mail,1862,2011,4,1.862
2014-05-01T00:00:00.000,2011-05-01,Arrival,Domestic,Freight,28741,2011,5,28.741
2014-05-01T00:00:00.000,2011-05-01,Arrival,Domestic,Mail,1456,2011,5,1.456
2014-05-01T00:00:00.000,2011-05-01,Arrival,International,Freight,48279,2011,5,48.279
2014-05-01T00:00:00.000,2011-05-01,Arrival,International,Mail,513,2011,5,0.513
2014-05-01T00:00:00.000,2011-05-01,Departure,Domestic,Freight,29891,2011,5,29.891
2014-05-01T00:00:00.000,2011-05-01,Departure,Domestic,Mail,2523,2011,5,2.523
2014-05-01T00:00:00.000,2011-05-01,Departure,International,Freight,41927,2011,5,41.927
2014-05-01T00:00:00.000,2011-05-01,Departure,International,Mail,1934,2011,5,1.934
2014-05-01T00:00:00.000,2011-06-01,Arrival,Domestic,Freight,29410,2011,6,29.41
2014-05-01T00:00:00.000,2011-06-01,Arrival,Domestic,Mail,1456,2011,6,1.456
2014-05-01T00:00:00.000,2011-06-01,Arrival,International,Freight,51925,2011,6,51.925
2014-05-01T00:00:00.000,2011-06-01,Arrival,International,Mail,619,2011,6,0.619
2014-05-01T00:00:00.000,2011-06-01,Departure,Domestic,Freight,31514,2011,6,31.514
2014-05-01T00:00:00.000,2011-06-01,Departure,Domestic,Mail,2388,2011,6,2.388
2014-05-01T00:00:00.000,2011-06-01,Departure,International,Freight,45423,2011,6,45.423
2014-05-01T00:00:00.000,2011-06-01,Departure,International,Mail,1880,2011,6,1.88
2014-05-01T00:00:00.000,2011-07-01,Arrival,Domestic,Freight,28133,2011,7,28.133
2014-05-01T00:00:00.000,2011-07-01,Arrival,Domestic,Mail,1286,2011,7,1.286
2014-05-01T00:00:00.000,2011-07-01,Arrival,International,Freight,48674,2011,7,48.674
2014-05-01T00:00:00.000,2011-07-01,Arrival,International,Mail,525,2011,7,0.525
2014-05-01T00:00:00.000,2011-07-01,Departure,Domestic,Freight,29634,2011,7,29.634
2014-05-01T00:00:00.000,2011-07-01,Departure,Domestic,Mail,2102,2011,7,2.102
2014-05-01T00:00:00.000,2011-07-01,Departure,International,Freight,41794,2011,7,41.794
2014-05-01T00:00:00.000,2011-07-01,Departure,International,Mail,2019,2011,7,2.019
2014-05-01T00:00:00.000,2011-08-01,Arrival,Domestic,Freight,29277,2011,8,29.277
2014-05-01T00:00:00.000,2011-08-01,Arrival,Domestic,Mail,1389,2011,8,1.389
2014-05-01T00:00:00.000,2011-08-01,Arrival,International,Freight,46225,2011,8,46.225
2014-05-01T00:00:00.000,2011-08-01,Arrival,International,Mail,522,2011,8,0.522
2014-05-01T00:00:00.000,2011-08-01,Departure,Domestic,Freight,31423,2011,8,31.423
2014-05-01T00:00:00.000,2011-08-01,Departure,Domestic,Mail,1414,2011,8,1.414
2014-05-01T00:00:00.000,2011-08-01,Departure,International,Freight,41351,2011,8,41.351
2014-05-01T00:00:00.000,2011-08-01,Departure,International,Mail,2039,2011,8,2.039
2014-05-01T00:00:00.000,2011-09-01,Arrival,Domestic,Freight,29192,2011,9,29.192
2014-05-01T00:00:00.000,2011-09-01,Arrival,Domestic,Mail,1687,2011,9,1.687
2014-05-01T00:00:00.000,2011-09-01,Arrival,International,Freight,46465,2011,9,46.465
2014-05-01T00:00:00.000,2011-09-01,Arrival,International,Mail,555,2011,9,0.555
2014-05-01T00:00:00.000,2011-09-01,Departure,Domestic,Freight,31606,2011,9,31.606
2014-05-01T00:00:00.000,2011-09-01,Departure,Domestic,Mail,2165,2011,9,2.165
2014-05-01T00:00:00.000,2011-09-01,Departure,International,Freight,41014,2011,9,41.014
2014-05-01T00:00:00.000,2011-09-01,Departure,International,Mail,2123,2011,9,2.123
2014-05-01T00:00:00.000,2011-10-01,Arrival,Domestic,Freight,30434,2011,10,30.434
2014-05-01T00:00:00.000,2011-10-01,Arrival,Domestic,Mail,1695,2011,10,1.695
2014-05-01T00:00:00.000,2011-10-01,Arrival,International,Freight,51532,2011,10,51.532
2014-05-01T00:00:00.000,2011-10-01,Arrival,International,Mail,577,2011,10,0.577
2014-05-01T00:00:00.000,2011-10-01,Departure,Domestic,Freight,32634,2011,10,32.634
2014-05-01T00:00:00.000,2011-10-01,Departure,Domestic,Mail,2579,2011,10,2.579
2014-05-01T00:00:00.000,2011-10-01,Departure,International,Freight,42798,2011,10,42.798
2014-05-01T00:00:00.000,2011-10-01,Departure,International,Mail,2117,2011,10,2.117
2014-05-01T00:00:00.000,2011-11-01,Arrival,Domestic,Freight,30861,2011,11,30.861
2014-05-01T00:00:00.000,2011-11-01,Arrival,Domestic,Mail,1596,2011,11,1.596
2014-05-01T00:00:00.000,2011-11-01,Arrival,International,Freight,51700,2011,11,51.7
2014-05-01T00:00:00.000,2011-11-01,Arrival,International,Mail,632,2011,11,0.632
2014-05-01T00:00:00.000,2011-11-01,Departure,Domestic,Freight,33340,2011,11,33.34
2014-05-01T00:00:00.000,2011-11-01,Departure,Domestic,Mail,2357,2011,11,2.357
2014-05-01T00:00:00.000,2011-11-01,Departure,International,Freight,41147,2011,11,41.147
2014-05-01T00:00:00.000,2011-11-01,Departure,International,Mail,2121,2011,11,2.121
2014-05-01T00:00:00.000,2011-12-01,Arrival,Domestic,Freight,32924,2011,12,32.924
2014-05-01T00:00:00.000,2011-12-01,Arrival,Domestic,Mail,2130,2011,12,2.13
2014-05-01T00:00:00.000,2011-12-01,Arrival,International,Freight,47398,2011,12,47.398
2014-05-01T00:00:00.000,2011-12-01,Arrival,International,Mail,817,2011,12,0.817
2014-05-01T00:00:00.000,2011-12-01,Departure,Domestic,Freight,35564,2011,12,35.564
2014-05-01T00:00:00.000,2011-12-01,Departure,Domestic,Mail,3422,2011,12,3.422
2014-05-01T00:00:00.000,2011-12-01,Departure,International,Freight,38754,2011,12,38.754
2014-05-01T00:00:00.000,2011-12-01,Departure,International,Mail,2734,2011,12,2.734
2014-05-01T00:00:00.000,2012-01-01,Arrival,Domestic,Freight,27060,2012,1,27.06
2014-05-01T00:00:00.000,2012-01-01,Arrival,Domestic,Mail,2014,2012,1,2.014
2014-05-01T00:00:00.000,2012-01-01,Arrival,International,Freight,42489,2012,1,42.489
2014-05-01T00:00:00.000,2012-01-01,Arrival,International,Mail,531,2012,1,0.531
2014-05-01T00:00:00.000,2012-01-01,Departure,Domestic,Freight,29735,2012,1,29.735
2014-05-01T00:00:00.000,2012-01-01,Departure,Domestic,Mail,2823,2012,1,2.823
2014-05-01T00:00:00.000,2012-01-01,Departure,International,Freight,33399,2012,1,33.399
2014-05-01T00:00:00.000,2012-01-01,Departure,International,Mail,1992,2012,1,1.992
2014-05-01T00:00:00.000,2012-02-01,Arrival,Domestic,Freight,28181,2012,2,28.181
2014-05-01T00:00:00.000,2012-02-01,Arrival,Domestic,Mail,1788,2012,2,1.788
2014-05-01T00:00:00.000,2012-02-01,Arrival,International,Freight,45230,2012,2,45.23
2014-05-01T00:00:00.000,2012-02-01,Arrival,International,Mail,514,2012,2,0.514
2014-05-01T00:00:00.000,2012-02-01,Departure,Domestic,Freight,32269,2012,2,32.269
2014-05-01T00:00:00.000,2012-02-01,Departure,Domestic,Mail,2404,2012,2,2.404
2014-05-01T00:00:00.000,2012-02-01,Departure,International,Freight,39297,2012,2,39.297
2014-05-01T00:00:00.000,2012-02-01,Departure,International,Mail,1655,2012,2,1.655
2014-05-01T00:00:00.000,2012-03-01,Arrival,Domestic,Freight,34680,2012,3,34.68
2014-05-01T00:00:00.000,2012-03-01,Arrival,Domestic,Mail,1989,2012,3,1.989
2014-05-01T00:00:00.000,2012-03-01,Arrival,International,Freight,55163,2012,3,55.163
2014-05-01T00:00:00.000,2012-03-01,Arrival,International,Mail,592,2012,3,0.592
2014-05-01T00:00:00.000,2012-03-01,Departure,Domestic,Freight,35043,2012,3,35.043
2014-05-01T00:00:00.000,2012-03-01,Departure,Domestic,Mail,2711,2012,3,2.711
2014-05-01T00:00:00.000,2012-03-01,Departure,International,Freight,43686,2012,3,43.686
2014-05-01T00:00:00.000,2012-03-01,Departure,International,Mail,2348,2012,3,2.348
2014-05-01T00:00:00.000,2012-04-01,Arrival,Domestic,Freight,28691,2012,4,28.691
